productType,price,sqft,rooms,bathrooms,location,pricePerSqft
Apartment,5275000,1151,2,2,Dubai Harbour,4582.971329278888
Apartment,2750000,1778,2,3,Palm Jumeirah,1546.681664791901
Apartment,1000000,916,1,2,Dubai Marina,1091.703056768559
House,3500000,5047,4,5,Nad Al Sheba,693.4812760055479
Residence,3600000,3211,4,5,Mudon,1121.1460604173155
Residence,12300000,1993,3,4,Downtown Dubai,6171.600602107375
House,7650000,8000,6,7,The Villa,956.25
Apartment,2100000,1295,2,2,Jumeirah Beach Residence (JBR),1621.6216216216217
House,4000000,3052,3,4,Arabian Ranches 2,1310.615989515072
Residence,3500000,2070,3,3,Dubai Hills Estate,1690.8212560386473
House,4000000,3735,5,5,Mudon,1070.95046854083
Apartment,2990000,2443,4,5,Dubai Marina,1223.9050347932869
Residence,2350000,1943,3,2,Arabian Ranches 3,1209.4698919197117
Apartment,9500000,1939,3,5,Jumeirah Beach Residence (JBR),4899.432697266632
Apartment,3600000,1134,1,2,Palm Jumeirah,3174.6031746031745
Apartment,635000,615,1,1,Jumeirah Village Circle (JVC),1032.520325203252
Apartment,370000,473,0,1,Dubai South,782.2410147991543
Apartment,2100000,1242,2,3,Dubai Marina,1690.8212560386473
Apartment,2450000,1562,2,2,The Views,1568.5019206145967
Residence,1449999,2470,3,5,DAMAC Hills 2 (Akoya by DAMAC),587.0441295546559
Apartment,1400000,714,1,2,Dubai Marina,1960.7843137254902
Apartment,780000,925,1,2,Jumeirah Village Circle (JVC),843.2432432432432
Residence,2200000,1632,2,3,Jumeirah Golf Estates,1348.0392156862745
Apartment,3900000,2247,3,3,Business Bay,1735.6475300400534
Apartment,2400000,1266,2,2,The Views,1895.7345971563982
Apartment,770000,877,1,2,Dubai Sports City,877.9931584948689
Apartment,1350000,965,1,2,Business Bay,1398.9637305699482
Apartment,1550000,972,1,2,Business Bay,1594.6502057613168
Apartment,840000,1291,2,3,Dubai South,650.6584043377227
Apartment,1350000,830,1,2,Jumeirah Lake Towers (JLT),1626.5060240963855
House,4700000,2618,3,3,The Lakes,1795.2635599694422
Apartment,1249000,1675,2,3,Al Furjan,745.6716417910447
Apartment,900000,759,1,2,Arjan,1185.7707509881423
House,4795000,3479,5,6,DAMAC Hills,1378.2696177062373
Residence,3600000,2992,4,4,Arabian Ranches 2,1203.2085561497327
Apartment,1899999,1669,2,4,Jumeirah Lake Towers (JLT),1138.405632115039
House,44000000,13000,6,7,Emirates Hills,3384.6153846153848
Apartment,3100000,1662,2,3,Dubai Marina,1865.222623345367
Apartment,32000000,2610,3,4,Jumeirah,12260.536398467433
Apartment,800000,563,0,1,Business Bay,1420.9591474245115
Residence,4900000,3211,4,6,Dubai Marina,1526.0043600124573
Apartment,5600000,2440,3,4,Palm Jumeirah,2295.0819672131147
Apartment,4300000,1171,2,2,Dubai Harbour,3672.0751494449187
Apartment,2000000,1665,3,2,The Greens,1201.2012012012012
House,2400000,1794,2,3,The Springs,1337.7926421404682
Apartment,1395000,901,1,1,Downtown Dubai,1548.2796892341842
Apartment,1599999,1443,2,3,Jumeirah Village Circle (JVC),1108.8004158004157
Residence,1300000,324,0,1,Jumeirah Village Circle (JVC),4012.3456790123455
Apartment,6000000,1728,3,4,Dubai Marina,3472.222222222222
Apartment,4600000,1612,3,3,Dubai Creek Harbour,2853.5980148883373
Apartment,8000000,1605,2,3,Palm Jumeirah,4984.423676012461
Apartment,3000000,2121,3,5,Dubai Marina,1414.4271570014143
Apartment,1650000,1258,2,2,Dubai Marina,1311.6057233704294
Apartment,430000,408,0,1,Dubai Sports City,1053.921568627451
Apartment,1500000,1816,2,3,Motor City,825.9911894273127
Apartment,2800000,1793,3,5,Dubai Marina,1561.6285554935862
Apartment,1400000,786,2,2,Sobha Hartland,1781.1704834605598
Apartment,3100000,1567,2,3,Dubai Hills Estate,1978.3024888321634
Apartment,600000,439,0,1,Business Bay,1366.742596810934
Apartment,750000,595,1,2,Mudon,1260.5042016806722
Apartment,1050000,864,1,2,Dubai Marina,1215.2777777777778
House,6800000,6036,5,5,Arabian Ranches,1126.573889993373
Apartment,930000,670,1,2,Jumeirah Village Circle (JVC),1388.0597014925372
Apartment,650000,614,1,1,Town Square,1058.6319218241042
Apartment,1199000,658,0,1,Business Bay,1822.1884498480242
Apartment,4748000,1888,2,3,Downtown Dubai,2514.830508474576
Apartment,800000,675,1,2,Jumeirah Lake Towers (JLT),1185.1851851851852
Apartment,6400000,1161,2,3,Jumeirah Beach Residence (JBR),5512.489233419466
Apartment,4500000,1583,2,3,Dubai Media City,2842.7037271004424
Apartment,1000000,488,1,1,Dubai Hills Estate,2049.1803278688526
Apartment,920000,818,1,2,Dubai Marina,1124.6943765281173
Apartment,12500000,2945,3,5,Jumeirah Beach Residence (JBR),4244.4821731748725
Apartment,1050000,861,1,2,Jumeirah Village Circle (JVC),1219.5121951219512
Apartment,1150000,970,1,2,Jumeirah Village Circle (JVC),1185.5670103092784
Apartment,1335000,834,1,2,Meydan City,1600.7194244604316
Apartment,885000,1047,2,2,Town Square,845.2722063037249
Apartment,1200000,1471,2,3,Motor City,815.7715839564922
Apartment,3000000,1367,2,3,Dubai Marina,2194.5866861741038
Apartment,950000,882,2,2,Town Square,1077.0975056689342
Apartment,4400000,1716,2,2,Downtown Dubai,2564.102564102564
Apartment,2200000,1803,3,4,Dubai Marina,1220.1885745978925
Apartment,2100000,1131,2,2,Dubai Creek Harbour,1856.763925729443
House,18000000,8025,4,6,Mohammed Bin Rashid City,2242.9906542056074
House,2500000,1992,2,2,The Springs,1255.0200803212851
Apartment,1350000,843,1,2,Meydan City,1601.423487544484
Apartment,670000,397,0,1,Jumeirah Village Circle (JVC),1687.6574307304786
House,5350000,2904,3,3,The Springs,1842.2865013774106
Apartment,1395000,712,1,2,Dubai Marina,1959.2696629213483
House,3000000,4002,4,4,Reem,749.6251874062968
Apartment,35000000,2630,3,5,Jumeirah,13307.984790874525
Apartment,1450000,900,1,2,Meydan City,1611.111111111111
Residence,7300000,3367,4,5,Dubai Creek Harbour,2168.102168102168
Apartment,4950000,1888,2,2,Downtown Dubai,2621.822033898305
House,4000000,6000,5,4,Living Legends,666.6666666666666
Apartment,1850000,1020,1,2,Downtown Dubai,1813.7254901960785
Apartment,1750000,1629,2,3,Arjan,1074.278698588091
Apartment,6400000,1889,2,3,Dubai Marina,3388.0359978824777
Apartment,950000,487,1,1,Sobha Hartland,1950.7186858316222
Apartment,2350000,788,1,2,Jumeirah,2982.233502538071
Apartment,3100000,2658,4,5,Business Bay,1166.2904439428141
Apartment,490000,617,1,2,Dubai South,794.1653160453809
Residence,2100000,2235,3,4,Town Square,939.5973154362416
House,5500000,6833,5,6,Al Furjan,804.9173130396605
House,5500000,5900,5,5,Green Community,932.2033898305085
Apartment,699999,778,1,2,Jumeirah Village Circle (JVC),899.741645244216
Apartment,7000000,1673,2,2,Downtown Dubai,4184.100418410042
House,8500000,4019,4,3,The Lakes,2114.9539686489175
House,4500000,3281,4,5,Dubai Hills Estate,1371.5330691862237
Apartment,2700000,2565,3,4,Dubai Marina,1052.6315789473683
Apartment,1850000,1620,1,2,Jumeirah Village Circle (JVC),1141.9753086419753
Apartment,1100000,886,1,2,Jumeirah Village Circle (JVC),1241.5349887133182
Apartment,1250000,476,1,1,Dubai Hills Estate,2626.0504201680674
Residence,5500000,2984,5,5,Dubai Hills Estate,1843.1635388739946
Apartment,4750000,1776,3,3,Dubai Marina,2674.5495495495497
Apartment,4200000,1958,2,4,Dubai Marina,2145.0459652706845
Residence,4050000,3800,4,6,The Sustainable City,1065.7894736842106
House,5300000,5868,4,3,Jumeirah Park,903.2038173142467
Residence,5600000,1271,2,3,Downtown Dubai,4405.979543666404
Apartment,2100000,949,1,2,Dubai Marina,2212.8556375131716
Apartment,2800000,2121,3,5,Dubai Marina,1320.1320132013202
Apartment,680000,661,1,2,Jumeirah Village Triangle (JVT),1028.7443267776098
Apartment,650000,1020,1,2,Jumeirah Village Triangle (JVT),637.2549019607843
Apartment,3200000,1746,2,3,Palm Jumeirah,1832.7605956471937
House,1300000,1802,3,4,DAMAC Hills 2 (Akoya by DAMAC),721.4206437291898
Apartment,2200000,832,1,1,Dubai Marina,2644.230769230769
Apartment,3100000,1500,2,3,Business Bay,2066.6666666666665
Apartment,3750000,1704,2,3,Jumeirah Beach Residence (JBR),2200.7042253521126
Apartment,1000000,775,2,2,Jumeirah Lake Towers (JLT),1290.3225806451612
Apartment,2400000,2089,3,3,DAMAC Hills,1148.8750598372426
Apartment,900000,1025,2,2,Jumeirah Village Circle (JVC),878.0487804878048
Apartment,7000000,2353,3,4,Downtown Dubai,2974.9256268593285
Apartment,7000000,1478,2,3,Palm Jumeirah,4736.129905277402
Apartment,1850000,879,1,2,Za'abeel,2104.664391353811
Residence,2000000,1894,3,4,Dubailand,1055.9662090813094
House,6499999,3400,4,4,Arabian Ranches,1911.764411764706
Apartment,460000,408,0,1,Jumeirah Village Circle (JVC),1127.450980392157
Residence,1300000,324,0,1,Jumeirah Village Circle (JVC),4012.3456790123455
Apartment,700000,836,1,2,Jumeirah Village Circle (JVC),837.3205741626795
Apartment,1700000,1519,3,3,Town Square,1119.1573403554971
Apartment,1000000,802,1,2,Mudon,1246.8827930174564
Apartment,6500000,1698,2,3,Downtown Dubai,3828.0329799764427
Apartment,3100000,927,1,1,Downtown Dubai,3344.1208198489753
Apartment,760000,802,1,2,Dubai Sports City,947.6309226932668
Apartment,1750000,854,1,2,Downtown Dubai,2049.1803278688526
Apartment,3100000,1458,2,3,Jumeirah Lake Towers (JLT),2126.2002743484227
House,12000000,5285,4,5,Jumeirah Islands,2270.577105014191
Apartment,825000,710,1,2,Al Jaddaf,1161.9718309859154
Apartment,3300000,704,1,2,Jumeirah Beach Residence (JBR),4687.5
Apartment,1100000,1383,2,3,Jumeirah Village Circle (JVC),795.3723788864787
Apartment,1500000,1939,3,4,Jumeirah Village Circle (JVC),773.5946364105209
Residence,530000,477,0,1,DAMAC Hills,1111.111111111111
Apartment,650000,700,1,2,Arjan,928.5714285714286
House,2250000,1690,2,3,The Springs,1331.3609467455622
Residence,2500000,2583,2,3,Jumeirah Village Circle (JVC),967.8668215253581
Apartment,4700000,1838,3,4,Downtown Dubai,2557.1273122959738
Apartment,1500000,1110,2,2,Al Jaddaf,1351.3513513513512
Apartment,2850000,855,1,2,Jumeirah Beach Residence (JBR),3333.3333333333335
Apartment,2600000,1550,2,4,Palm Jumeirah,1677.4193548387098
Apartment,620000,940,1,2,Jumeirah Village Circle (JVC),659.5744680851063
Apartment,840000,379,0,1,Business Bay,2216.358839050132
Apartment,4500000,1583,2,3,Dubai Media City,2842.7037271004424
Apartment,1000000,488,1,1,Dubai Hills Estate,2049.1803278688526
Apartment,920000,818,1,2,Dubai Marina,1124.6943765281173
Apartment,12500000,2945,3,5,Jumeirah Beach Residence (JBR),4244.4821731748725
Apartment,1050000,861,1,2,Jumeirah Village Circle (JVC),1219.5121951219512
Apartment,1150000,970,1,2,Jumeirah Village Circle (JVC),1185.5670103092784
Apartment,1335000,834,1,2,Meydan City,1600.7194244604316
Apartment,885000,1047,2,2,Town Square,845.2722063037249
Apartment,1200000,1471,2,3,Motor City,815.7715839564922
Apartment,3000000,1367,2,3,Dubai Marina,2194.5866861741038
Apartment,950000,882,2,2,Town Square,1077.0975056689342
Apartment,4400000,1716,2,2,Downtown Dubai,2564.102564102564
Apartment,2200000,1803,3,4,Dubai Marina,1220.1885745978925
Apartment,2100000,1131,2,2,Dubai Creek Harbour,1856.763925729443
House,18000000,8025,4,6,Mohammed Bin Rashid City,2242.9906542056074
House,2500000,1992,2,2,The Springs,1255.0200803212851
Apartment,1350000,843,1,2,Meydan City,1601.423487544484
Apartment,670000,397,0,1,Jumeirah Village Circle (JVC),1687.6574307304786
House,5350000,2904,3,3,The Springs,1842.2865013774106
Apartment,1395000,712,1,2,Dubai Marina,1959.2696629213483
House,3000000,4002,4,4,Reem,749.6251874062968
Apartment,35000000,2630,3,5,Jumeirah,13307.984790874525
Apartment,1450000,900,1,2,Meydan City,1611.111111111111
Apartment,685000,1322,2,2,International City,518.1543116490167
House,7250000,3523,4,4,Dubai Hills Estate,2057.9051944365597
Apartment,3000000,1940,2,2,Dubai Hills Estate,1546.3917525773195
Residence,4300000,2462,4,4,Dubai Hills Estate,1746.5475223395613
Apartment,2850000,1318,2,2,Dubai Hills Estate,2162.3672230652505
Apartment,2200000,712,1,1,Downtown Dubai,3089.887640449438
Apartment,910000,904,2,2,Town Square,1006.637168141593
Apartment,2200000,1128,2,2,Dubai Creek Harbour,1950.354609929078
House,11500000,6000,6,8,Meydan City,1916.6666666666667
Apartment,920000,1105,1,2,Dubai Silicon Oasis,832.579185520362
Apartment,820000,541,0,1,Jumeirah Village Circle (JVC),1515.7116451016636
Apartment,2350000,1578,2,3,Dubai Marina,1489.2268694550064
Apartment,650000,771,1,2,Jumeirah Village Triangle (JVT),843.0609597924773
Apartment,850000,1155,2,2,Dubai Sports City,735.930735930736
Apartment,1900000,1306,2,3,Dubai Marina,1454.8238897396632
Apartment,1500000,682,1,1,Dubai Creek Harbour,2199.4134897360705
Apartment,7300000,1156,2,3,Jumeirah Beach Residence (JBR),6314.878892733564
Apartment,2950000,1303,2,2,Dubai Hills Estate,2264.006139677667
House,18000000,5000,4,6,Palm Jumeirah,3600.0
Apartment,1000000,773,2,2,Jumeirah Lake Towers (JLT),1293.6610608020699
Apartment,1480000,1075,2,3,Dubai Marina,1376.7441860465117
Apartment,919999,762,1,2,Dubai Marina,1207.3477690288714
Apartment,975000,750,1,2,Dubai Marina,1300.0
Apartment,4000000,1427,2,3,Dubai Marina,2803.083391730904
Apartment,2400000,1597,3,3,Dubai Marina,1502.8177833437696
Residence,900000,656,1,2,Al Furjan,1371.9512195121952
Apartment,2850000,1342,2,2,Dubai Creek Harbour,2123.6959761549924
Apartment,900000,685,1,2,Business Bay,1313.8686131386862
Apartment,1720000,892,2,2,Business Bay,1928.2511210762332
House,2750000,2220,2,3,Arabian Ranches,1238.7387387387387
Apartment,3400000,1133,1,2,Downtown Dubai,3000.882612533098
Apartment,7000000,1880,2,4,Business Bay,3723.404255319149
Residence,1350000,2186,2,3,Dubai South,617.5663311985361
Apartment,1800000,1449,2,3,Business Bay,1242.2360248447205
Apartment,1800000,1198,2,2,Dubai Marina,1502.5041736227045
Apartment,2800000,1934,2,2,The Views,1447.7766287487073
Apartment,735000,727,1,1,Al Jaddaf,1011.0041265474553
Apartment,3800000,1203,2,2,Dubai Marina,3158.7697423108893
Apartment,7000000,2938,3,4,Palm Jumeirah,2382.573179033356
Residence,1800000,1634,3,5,DAMAC Hills 2 (Akoya by DAMAC),1101.591187270502
Apartment,1000000,963,1,2,Jumeirah Village Circle (JVC),1038.4215991692627
Residence,2000000,2200,3,2,Town Square,909.0909090909091
House,25000000,11207,6,6,DAMAC Hills,2230.74863924333
House,3550000,2057,4,4,DAMAC Hills,1725.8142926592125
Apartment,1000000,1465,1,2,Motor City,682.5938566552901
Apartment,450000,394,0,1,Al Furjan,1142.1319796954315
Apartment,1850000,752,1,2,Mohammed Bin Rashid City,2460.1063829787236
Apartment,550000,976,1,2,Jumeirah Village Circle (JVC),563.5245901639345
Apartment,1590000,965,1,2,Business Bay,1647.6683937823834
Apartment,310000,441,0,1,Dubai Residence Complex,702.9478458049887
Residence,3500000,3487,3,4,DAMAC Hills,1003.7281330656725
Apartment,4400000,2162,3,4,Palm Jumeirah,2035.1526364477336
Apartment,16000000,2553,4,5,Jumeirah Beach Residence (JBR),6267.13670191931
Apartment,970000,786,1,2,Jumeirah Village Circle (JVC),1234.0966921119593
Apartment,699999,918,1,2,Al Quoz,762.5261437908497
Residence,2200000,1732,3,3,Mudon,1270.2078521939954
Apartment,4400000,2017,3,3,The Views,2181.457610312345
Apartment,450000,425,0,1,Jumeirah Village Circle (JVC),1058.8235294117646
House,3250000,2258,3,3,The Springs,1439.3268379096546
Apartment,900000,650,1,2,Arjan,1384.6153846153845
Apartment,1585000,548,0,1,Dubai Marina,2892.3357664233577
Apartment,5700000,1810,3,4,Dubai Marina,3149.171270718232
Residence,1400000,2438,3,5,DAMAC Hills 2 (Akoya by DAMAC),574.2411812961444
House,2900000,2834,4,5,Reem,1023.288637967537
Apartment,7000000,2279,3,4,Palm Jumeirah,3071.5225976305396
Apartment,1700000,1057,1,2,Downtown Dubai,1608.325449385052
Apartment,2499000,1400,2,3,Sobha Hartland,1785.0
Apartment,800000,1141,2,2,Dubai South,701.1393514460999
Apartment,4300000,1658,2,2,Downtown Dubai,2593.4861278648973
House,10500000,8762,5,7,Falcon City of Wonders,1198.3565396028305
House,5500000,3102,3,4,Dubai Hills Estate,1773.049645390071
Apartment,4400000,1892,3,4,Downtown Dubai,2325.5813953488373
Apartment,6495000,2907,3,4,Jumeirah Beach Residence (JBR),2234.262125902993
Apartment,6499999,1760,2,3,Palm Jumeirah,3693.18125
Apartment,13500000,2358,2,3,Downtown Dubai,5725.1908396946565
Apartment,9000000,4532,4,5,Dubai Marina,1985.8781994704325
House,14500000,4556,4,4,Palm Jumeirah,3182.616330114135
Apartment,3750000,1930,3,4,Dubai Creek Harbour,1943.0051813471503
Apartment,5100000,1336,2,3,Downtown Dubai,3817.365269461078
Apartment,1250000,645,1,1,Dubai Hills Estate,1937.984496124031
Residence,1850000,2025,3,3,Town Square,913.5802469135803
Apartment,1280000,2588,3,4,Dubai Investment Park (DIP),494.59041731066463
House,9000000,15786,7,10,The Villa,570.1254275940707
Apartment,950000,910,2,3,Al Furjan,1043.956043956044
Apartment,2500000,1586,2,2,Palm Jumeirah,1576.2925598991174
Apartment,5500000,1458,2,2,Downtown Dubai,3772.2908093278465
House,4500000,3196,4,5,Arabian Ranches 2,1408.0100125156446
Apartment,1500000,960,1,2,Dubai Marina,1562.5
Apartment,580000,990,1,2,Dubai Sports City,585.8585858585859
Apartment,1950000,1625,2,2,Jumeirah Lake Towers (JLT),1200.0
Apartment,750000,1243,2,2,Dubai Residence Complex,603.3789219629928
House,4300000,2471,4,4,Dubai Hills Estate,1740.1861594496156
Apartment,950000,768,1,1,The Greens,1236.9791666666667
House,14000000,8771,7,8,Arabian Ranches,1596.1691939345571
Apartment,4200000,1889,3,4,Dubai Marina,2223.398623610376
House,2575000,2043,3,3,DAMAC Hills,1260.4013705335292
Apartment,1500000,884,1,2,Downtown Dubai,1696.8325791855204
Residence,4300000,2471,4,4,Dubai Hills Estate,1740.1861594496156
Apartment,1999999,877,1,2,Downtown Dubai,2280.5005701254277
House,2900000,5000,4,5,Jumeirah Village Circle (JVC),580.0
House,3275000,2564,3,3,Arabian Ranches,1277.3010920436818
Apartment,2400000,1405,2,3,Sobha Hartland,1708.1850533807828
House,1500000,1882,4,4,DAMAC Hills 2 (Akoya by DAMAC),797.0244420828906
Residence,3660000,3330,4,4,Mudon,1099.099099099099
Apartment,995000,1070,1,2,Jumeirah Village Circle (JVC),929.9065420560747
House,3500000,2200,3,3,Dubai Hills Estate,1590.909090909091
House,9900000,10960,6,6,Arabian Ranches,903.2846715328467
Apartment,4300000,1819,3,5,Downtown Dubai,2363.9362286970863
Apartment,2100000,1640,3,2,The Greens,1280.4878048780488
Apartment,2625000,1140,1,2,Palm Jumeirah,2302.6315789473683
Apartment,15900000,3400,4,5,Downtown Dubai,4676.470588235294
House,10700000,4924,5,6,The Meadows,2173.030056864338
House,2200000,2099,3,4,Serena,1048.1181515007147
Residence,3200000,2798,2,3,Jumeirah Village Circle (JVC),1143.674052894925
Apartment,2650000,790,1,2,Dubai Marina,3354.4303797468356
Residence,1299999,1802,3,3,DAMAC Hills 2 (Akoya by DAMAC),721.4200887902331
Apartment,910000,1048,2,2,Jumeirah Village Circle (JVC),868.3206106870228
Apartment,1300000,862,1,1,Dubai Marina,1508.1206496519721
House,3100000,2258,3,2,The Springs,1372.8963684676705
Apartment,4200000,2358,3,5,Al Wasl,1781.1704834605598
Apartment,550000,602,1,1,Town Square,913.6212624584717
House,6600000,6500,5,6,Falcon City of Wonders,1015.3846153846154
House,4700000,3846,5,6,Arabian Ranches 2,1222.0488819552781
Apartment,1170000,844,1,2,Dubai Marina,1386.255924170616
Apartment,745000,932,1,1,Green Community,799.3562231759656
Apartment,1500000,1495,3,3,Jumeirah Village Circle (JVC),1003.3444816053511
Apartment,3500000,1550,2,3,Palm Jumeirah,2258.064516129032
Apartment,1600000,1106,1,2,Jumeirah Beach Residence (JBR),1446.6546112115732
Apartment,1425000,1126,2,2,Jumeirah Village Circle (JVC),1265.5417406749557
Apartment,3100000,2115,2,2,Business Bay,1465.7210401891252
Apartment,3600000,1056,1,2,Palm Jumeirah,3409.090909090909
